income,age,kidhome,teenhome,marital_divorced,marital_married,marital_single,marital_together,marital_widow,mnt_wines,mnt_fruits,mnt_meat_products,mnt_fish_products,mnt_sweet_products,mnt_gold_prods,mnt_regular_prods,num_web_purchases,num_catalog_purchases,num_store_purchases,accepted_cmp1,accepted_cmp2,accepted_cmp3,accepted_cmp4,accepted_cmp5
-37395,44,1,0,0,0,0,1,0,18,0,9,0,1,11,17,1,0,3,0,0,0,0,0
-52569,53,0,1,0,0,1,0,0,85,0,3,0,0,7,81,2,0,4,0,0,0,0,0
-55424,44,0,1,0,1,0,0,0,462,61,184,10,53,107,663,7,5,9,0,0,1,0,0
-43482,54,2,1,0,0,0,1,0,18,1,32,6,3,28,32,2,0,4,0,0,0,0,0
-62061,44,0,1,0,0,0,1,0,641,7,84,0,30,38,724,10,4,7,0,0,0,1,0
-52203,70,0,0,0,0,0,1,0,488,21,238,56,108,28,883,8,7,11,0,0,0,0,0
-76467,50,1,0,0,0,1,0,0,676,161,426,210,44,58,1459,2,5,5,0,0,0,0,0
-29672,55,1,1,0,0,0,1,0,9,1,3,0,4,8,9,0,0,3,0,0,0,0,0
-35893,52,1,1,0,0,1,0,0,158,0,23,0,0,18,163,3,1,5,0,0,0,0,0
-67131,64,0,1,0,1,0,0,0,465,71,250,93,35,62,852,9,2,12,0,0,0,0,0
-42557,46,0,1,0,1,0,0,0,192,5,53,0,5,15,240,6,1,4,0,0,0,0,0
-36108,36,1,0,0,0,1,0,0,141,8,129,3,11,47,245,7,1,4,0,0,1,0,0
-26091,63,1,1,0,0,0,1,0,15,10,19,8,17,20,49,2,1,3,0,0,0,0,0
-70638,65,0,0,1,0,0,0,0,1016,12,215,16,12,63,1208,4,5,10,0,0,0,1,0
-45688,52,0,1,0,1,0,0,0,279,0,18,0,0,9,288,3,1,8,0,0,0,1,0
-65819,42,0,0,0,1,0,0,0,267,38,701,149,165,63,1257,5,4,10,0,0,0,0,0
-61839,56,0,0,0,0,1,0,0,1000,155,379,224,17,120,1655,4,8,4,0,0,0,0,0
-17345,42,1,0,0,1,0,0,0,4,9,16,17,0,12,34,2,1,2,0,0,0,0,0
-61180,61,0,1,0,1,0,0,0,403,24,29,6,24,218,268,5,5,6,0,0,1,0,0
-63972,56,0,1,0,0,1,0,0,928,63,254,0,12,12,1245,5,4,10,0,0,0,1,0
-75154,62,0,1,0,0,1,0,0,543,10,205,160,143,82,979,6,3,6,0,0,0,0,0
-68397,44,0,1,0,1,0,0,0,760,80,466,17,13,80,1256,6,9,5,0,0,0,0,0
-79419,50,0,0,0,0,0,1,0,751,127,687,20,15,31,1569,4,6,4,0,0,0,0,0
-57236,55,1,1,0,1,0,0,0,105,0,9,2,1,4,113,2,1,4,0,0,0,0,0
-21359,48,1,0,0,0,1,0,0,12,2,17,6,1,10,28,2,0,3,0,0,0,0,0
-61284,65,0,0,0,0,1,0,0,618,15,106,20,7,45,721,11,2,8,0,0,0,1,0
-29760,35,1,0,0,0,1,0,0,64,4,68,7,5,17,131,3,1,4,0,NA,0,0,0
-34213,57,1,1,0,0,0,0,1,50,4,28,6,3,26,65,3,1,2,0,0,0,0,0
-65104,44,0,1,0,0,0,1,0,738,0,232,13,20,50,953,3,5,7,0,0,0,0,0
-90638,29,0,0,0,0,1,0,0,1156,120,915,94,144,96,2333,3,4,10,0,0,0,0,1
-68487,32,0,0,0,1,0,0,0,758,12,385,33,89,89,1188,9,7,13,0,0,0,0,0
-52413,36,1,0,0,0,1,0,0,185,8,133,56,56,12,426,7,1,7,0,0,0,0,0
-19986,35,1,0,0,1,0,0,0,3,6,5,0,2,6,10,0,0,3,0,0,0,0,0
-17256,28,1,0,0,1,0,0,0,6,4,14,8,8,22,18,2,1,2,0,0,1,0,0
-45146,57,1,1,1,0,0,0,0,33,0,5,0,0,15,23,1,1,2,0,0,0,0,0
-64260,59,0,0,0,0,0,1,0,539,169,816,20,0,30,1514,4,5,4,0,0,0,0,0
-40548,50,0,1,0,0,0,1,0,110,0,5,2,0,3,114,2,1,4,0,0,0,1,0
-35684,36,1,0,0,1,0,0,0,10,4,7,0,6,3,24,1,0,3,0,0,0,0,0
-61346,42,1,0,0,0,0,1,0,562,58,168,43,16,142,705,5,7,10,0,0,0,0,0
-53034,46,1,1,1,0,0,0,0,160,15,196,15,11,50,347,6,1,7,0,0,0,0,0
-35441,53,1,1,0,1,0,0,0,25,1,9,2,1,1,37,1,0,3,0,0,0,0,0
-51537,68,0,1,1,0,0,0,0,787,20,204,0,0,92,919,2,2,11,0,0,0,0,0
-36634,66,0,1,0,0,0,1,0,213,9,76,4,3,30,275,5,2,5,0,0,0,0,0
-62972,65,0,1,0,1,0,0,0,313,15,47,20,0,192,203,7,4,3,0,0,0,0,0
-63887,58,0,1,1,0,0,0,0,897,23,207,15,11,92,1061,9,6,12,0,0,0,0,0
-32011,49,1,0,0,1,0,0,0,99,0,15,2,1,5,112,2,1,4,0,0,0,0,0
-62535,65,0,1,0,0,1,0,0,163,48,90,0,45,52,294,3,2,8,0,0,0,0,0
-62745,55,0,1,0,1,0,0,0,562,21,464,28,10,32,1053,7,8,11,0,0,0,0,0
-72828,58,0,1,0,1,0,0,0,1205,0,235,19,14,205,1268,6,3,13,0,0,0,0,0
-54690,49,1,1,0,1,0,0,0,111,16,37,7,9,18,162,3,1,5,0,0,0,0,0
-45006,76,0,0,0,0,0,0,1,162,25,53,16,0,10,246,3,1,7,0,0,0,0,0
-69096,62,0,1,0,0,0,1,0,247,49,159,7,82,109,435,5,2,10,0,0,0,0,0
-22518,34,1,0,0,1,0,0,0,11,7,12,2,2,27,7,2,1,2,0,0,1,0,0
-38410,46,0,0,0,1,0,0,0,153,64,123,116,64,14,506,5,2,9,0,0,0,0,0
-18746,28,1,0,0,0,1,0,0,2,10,11,12,9,20,24,3,0,3,0,0,0,0,0
-25545,33,1,0,0,1,0,0,0,32,1,64,16,12,85,40,2,2,3,0,0,0,0,0
-34941,64,1,1,0,0,0,1,0,39,2,25,4,3,24,49,3,0,3,0,0,0,0,0
-29604,32,1,0,0,0,0,1,0,7,6,13,7,6,14,25,1,0,3,0,0,1,0,0
-44267,50,1,1,1,0,0,0,0,183,5,65,3,5,49,212,5,2,4,0,0,0,0,0
-38680,36,1,0,0,1,0,0,0,11,0,36,15,5,12,55,2,0,3,0,0,0,0,0
-85693,41,0,1,0,0,0,1,0,386,172,183,185,132,111,947,9,5,11,0,0,0,0,0
-47850,40,1,0,0,1,0,0,0,42,7,43,20,12,10,114,3,0,4,0,0,0,0,0
-44602,51,1,1,0,0,0,1,0,167,2,89,0,0,34,224,6,1,4,0,0,0,0,0
-47352,69,0,1,0,0,0,1,0,172,12,112,8,0,15,289,6,1,5,0,0,0,0,0
-41335,52,1,0,1,0,0,0,0,112,19,21,16,14,5,177,4,1,4,0,0,0,0,0
-27038,54,0,0,0,0,0,0,1,1,26,25,17,23,15,77,3,0,3,0,0,0,0,0
-47821,53,1,1,0,0,0,1,0,9,0,16,6,6,10,27,1,0,3,0,0,0,0,0
-69759,54,0,0,0,0,1,0,0,452,20,514,13,30,0,1029,4,6,5,0,0,0,0,0
-51250,30,1,0,0,0,1,0,0,342,32,230,34,32,40,630,10,5,4,0,0,1,0,0
-37401,47,1,0,0,1,0,0,0,19,3,19,3,1,3,42,2,0,3,0,0,0,0,0
-47691,41,0,1,0,0,1,0,0,14,0,3,0,0,4,13,1,0,2,0,0,0,0,0
-49118,49,0,0,1,0,0,0,0,620,54,239,99,98,119,991,9,7,10,0,1,0,1,0
-77376,64,1,1,0,0,0,1,0,492,19,110,16,12,12,637,6,3,10,0,0,0,0,0
-54591,71,0,1,0,0,0,1,0,376,4,94,12,9,24,471,6,2,8,0,0,0,0,0
-37787,48,1,0,0,1,0,0,0,40,1,40,4,3,18,70,3,0,3,0,0,0,0,0
-78901,47,0,1,1,0,0,0,0,321,11,309,33,26,34,666,9,3,5,0,0,0,0,0
-9722,47,1,0,0,0,0,1,0,6,17,16,6,16,42,19,3,1,3,0,0,0,0,0
-37150,49,1,0,0,1,0,0,0,167,37,64,49,34,116,235,4,3,6,0,0,0,0,0
-71969,49,0,1,0,1,0,0,0,1000,0,76,0,0,10,1066,3,4,9,0,0,0,1,0
-77568,41,0,1,0,0,0,1,0,1230,0,396,232,178,158,1878,10,2,8,1,0,0,1,1
-71322,55,0,1,0,1,0,0,0,753,43,226,69,10,204,897,8,5,13,0,0,0,0,0
-75283,63,1,2,0,1,0,0,0,733,9,180,12,19,66,887,6,3,5,0,0,0,0,0
-82427,54,0,0,0,0,0,1,0,482,147,509,104,107,107,1242,3,5,12,0,0,0,0,1
-54197,60,0,1,0,1,0,0,0,162,6,37,6,13,13,211,1,3,6,0,0,0,0,0
-69719,46,0,0,0,0,1,0,0,273,86,208,177,14,43,715,2,3,5,0,0,0,0,0
-20130,46,0,0,0,1,0,0,0,0,6,3,7,6,12,10,1,0,3,0,0,0,0,0
-36145,35,1,0,0,1,0,0,0,56,4,76,17,1,18,136,4,1,3,0,0,1,0,0
-17144,60,1,1,0,0,0,1,0,18,2,19,0,2,6,35,3,0,4,0,0,0,0,0
-27255,36,1,0,0,1,0,0,0,22,1,11,0,1,2,33,1,0,3,0,0,0,0,0
-68118,57,0,1,1,0,0,0,0,595,23,123,10,23,154,620,8,9,4,0,0,0,0,0
-80124,57,0,0,0,1,0,0,0,483,84,398,205,84,241,1013,3,7,8,0,0,1,0,0
-67472,73,0,1,0,1,0,0,0,162,31,127,8,17,69,276,4,2,7,0,0,0,0,0
-27159,47,1,1,0,1,0,0,0,17,0,3,0,0,1,19,1,0,3,0,0,0,0,0
-75261,65,0,0,0,0,0,1,0,1239,17,413,23,34,17,1709,5,6,5,0,0,0,1,1
-65704,48,0,0,0,0,1,0,0,279,172,74,38,8,246,325,2,10,10,0,0,0,0,0
-26816,34,0,0,0,0,1,0,0,5,1,6,3,4,3,16,0,0,3,0,0,0,0,0
-78499,63,0,NA,0,0,1,0,0,912,72,170,47,36,97,1140,11,3,4,0,0,0,0,1
-69372,71,0,0,0,0,0,1,0,997,26,269,34,13,42,1297,10,4,6,0,0,0,1,1
-37070,54,1,1,0,0,1,0,0,231,7,137,4,15,39,355,5,1,8,0,0,0,0,0
-51039,51,1,1,0,1,0,0,0,100,64,79,65,0,109,199,6,2,4,0,0,0,0,0
-59666,48,1,1,0,1,0,0,0,623,53,178,23,17,133,761,3,2,8,0,0,0,1,0
-59481,45,0,1,0,0,0,1,0,178,3,85,71,66,58,345,3,3,8,0,0,0,0,0
-61798,56,0,0,0,0,1,0,0,338,4,89,11,8,13,437,4,2,9,0,0,0,0,0
-23478,55,0,0,0,0,1,0,0,28,6,27,12,17,39,51,3,0,3,0,0,0,0,0
-29999,34,1,0,0,0,1,0,0,68,7,59,10,5,11,138,3,1,4,0,0,0,0,0
-67309,53,1,1,0,0,0,1,0,515,47,181,149,95,95,892,9,6,9,0,0,0,0,0
-54450,64,1,1,0,0,0,1,0,454,0,171,8,19,32,620,9,2,8,0,0,0,0,0
-37633,63,1,1,0,1,0,0,0,13,4,20,0,0,1,36,1,0,3,0,0,0,0,0
-34053,52,0,1,0,0,0,1,0,63,0,21,7,0,12,79,3,0,3,0,0,0,0,0
-27938,32,1,0,0,0,1,0,0,13,0,8,2,1,5,19,1,0,4,0,0,0,0,0
-50447,50,2,0,0,1,0,0,0,85,7,24,2,3,27,94,3,1,3,0,0,0,0,0
-57100,33,1,0,0,0,1,0,0,158,11,99,15,11,17,277,3,2,7,0,0,0,0,0
-27573,45,1,0,0,1,0,0,0,50,15,110,39,15,15,214,5,1,4,0,0,0,0,0
-61559,55,0,1,0,0,1,0,0,279,83,88,32,14,34,462,4,2,10,0,0,0,0,0
-80573,49,0,0,0,0,0,1,0,829,138,430,60,92,15,1534,4,6,13,0,0,0,0,0
-31859,40,1,0,0,0,1,0,0,3,4,7,15,8,11,26,1,0,3,0,0,0,0,0
-31158,35,1,0,0,1,0,0,0,25,NA,16,20,0,5,62,2,0,3,0,0,0,0,0
-67432,47,0,1,0,1,0,0,0,432,79,341,177,136,170,995,8,NA,4,0,0,0,0,0
-34600,49,1,1,0,0,0,1,0,199,33,60,8,3,15,288,5,2,5,0,0,0,0,0
-20559,35,1,0,0,1,0,0,0,13,1,29,3,0,7,39,2,0,3,0,0,0,0,0
-54386,39,0,1,0,1,0,0,0,277,21,64,62,21,25,420,3,2,10,0,0,0,0,0
-41658,45,1,1,0,0,1,0,0,8,4,12,15,4,29,14,1,1,2,0,0,0,0,0
-94472,62,0,1,0,0,1,0,0,1017,33,417,108,100,16,1659,5,5,5,0,0,0,1,1
-47175,58,1,1,0,0,0,1,0,167,2,44,6,2,19,202,4,2,4,0,0,1,0,0
-66476,44,0,1,1,0,0,0,0,372,18,126,47,48,78,533,5,2,11,0,0,0,0,0
-76320,61,0,1,0,0,0,0,1,526,35,214,69,53,35,862,6,3,4,0,0,0,0,0
-58494,46,0,1,0,1,0,0,0,298,7,68,4,0,19,358,6,2,6,0,0,0,0,0
-64509,30,0,0,0,0,1,0,0,836,185,575,24,25,77,1568,6,3,9,0,0,1,0,0
-56962,55,2,1,0,1,0,0,0,292,3,77,10,3,26,359,6,3,5,0,0,0,0,0
-65569,67,0,1,0,1,0,0,0,397,46,288,20,38,70,719,6,5,10,0,0,0,0,0
-4861,55,0,0,1,0,0,0,0,2,1,1,1,0,1,4,0,0,0,0,0,0,0,0
-33996,31,0,0,0,0,1,0,0,40,2,15,8,0,6,59,1,1,3,0,0,0,0,0
-84219,32,0,0,0,1,0,0,0,434,137,400,45,137,45,1108,3,4,10,0,0,0,0,0
-58308,56,0,1,0,0,1,0,0,691,0,69,10,0,130,640,2,6,3,0,0,0,0,0
-15253,28,1,0,0,0,1,0,0,1,3,3,8,1,13,3,1,0,3,0,0,0,0,0
-4428,51,0,1,0,1,0,0,0,16,4,12,2,4,321,-283,25,0,0,0,0,0,0,0
-51287,52,1,1,0,1,0,0,0,117,0,22,13,0,30,122,4,1,3,0,0,0,NA,0
-75012,44,0,0,1,0,0,0,0,294,142,218,164,58,151,725,3,8,11,0,0,0,0,0
-72217,58,0,0,0,0,1,0,0,816,42,450,55,56,154,1265,3,10,8,0,0,0,0,0
-21645,41,1,0,0,0,0,1,0,14,0,23,4,5,19,27,3,0,3,0,0,0,0,0
-42670,28,0,0,0,0,0,1,0,154,2,46,20,4,15,211,4,2,4,0,0,0,0,0
-78468,60,0,0,0,0,0,1,0,434,22,388,104,22,34,936,10,7,10,1,0,0,0,0
-51479,53,1,1,0,1,0,0,0,247,8,160,6,8,65,364,6,3,6,0,0,0,0,0
-73803,63,0,1,0,1,0,0,0,833,80,363,52,26,174,1180,9,5,6,0,0,1,0,0
-39453,37,1,0,0,0,0,1,0,46,0,7,0,0,2,51,2,0,3,0,0,0,0,0
-63841,52,0,1,1,0,0,0,0,635,15,100,20,7,131,646,9,3,9,0,0,0,0,0
-55249,64,0,1,0,0,0,1,0,97,1,19,2,0,11,108,2,1,4,0,0,0,0,0
-47025,44,0,1,0,0,1,0,0,254,7,108,20,0,26,363,6,3,5,0,0,0,0,0
-31814,47,1,0,0,1,0,0,0,35,3,20,4,1,20,43,2,0,3,0,0,1,0,0
-65748,65,0,1,0,0,0,1,0,172,73,93,95,78,34,477,2,4,10,0,0,0,0,0
-58217,69,2,1,0,0,1,0,0,68,1,13,3,5,13,77,2,0,4,0,0,0,0,0
-84618,55,0,0,0,1,0,0,NA,684,100,801,21,66,0,1672,6,9,10,0,0,0,0,1
-54348,67,1,1,0,1,0,0,0,70,0,16,0,0,4,82,2,0,4,0,0,0,0,0
-71819,49,0,1,0,0,0,1,0,1224,28,140,0,14,168,1238,3,3,5,0,0,0,1,1
-57100,47,0,0,0,0,0,1,0,181,21,69,39,3,96,217,3,3,6,NA,0,0,0,0
-21994,63,0,1,0,0,0,1,0,9,0,6,3,1,3,16,0,0,3,0,0,0,0,0
-78331,62,0,1,1,0,0,0,0,756,138,354,160,169,61,1516,10,6,7,0,0,0,0,0
-19510,35,2,0,0,1,0,0,0,9,0,7,3,4,7,16,1,0,3,0,0,0,0,0
-34838,69,1,1,0,1,0,0,0,28,23,29,29,14,47,76,2,1,4,0,0,0,0,0
-76998,65,0,1,0,1,0,0,0,1449,89,161,69,35,107,1696,11,8,8,0,0,0,0,1
-56721,48,1,1,0,1,0,0,0,157,6,39,6,13,75,146,4,1,5,0,0,0,0,0
-12393,42,0,0,0,1,0,0,0,5,6,15,11,7,13,31,2,0,3,0,0,0,0,0
-63693,42,0,1,1,0,0,0,0,587,43,337,42,87,54,1042,11,6,9,0,0,0,0,0
-36317,55,0,1,0,0,0,1,0,87,3,25,3,2,13,107,3,0,4,0,0,0,0,0
-56628,43,0,1,0,0,1,0,0,479,5,82,7,17,171,419,7,6,5,0,0,1,0,0
-53230,64,0,1,0,1,0,0,0,176,72,98,136,21,229,274,5,2,12,0,0,0,0,0
-38200,50,1,1,0,0,0,1,0,12,0,4,0,0,1,15,1,0,2,0,0,0,0,0
-19740,60,0,1,NA,0,0,1,0,7,11,3,10,4,20,15,1,1,3,0,0,0,0,0
-61456,45,0,1,0,1,0,0,0,563,76,384,84,192,89,1210,6,10,13,0,0,0,0,0
-83003,55,0,0,0,0,0,1,0,856,61,570,40,25,122,1430,7,6,8,0,0,0,0,1
-38361,51,1,0,0,0,0,1,0,39,0,56,20,8,14,109,3,1,3,0,0,0,0,0
-50387,64,0,2,0,1,0,0,0,369,9,87,12,14,34,457,6,2,8,0,0,0,0,0
-57183,54,1,1,0,1,0,0,0,464,5,64,7,0,70,470,9,1,7,0,0,0,0,0
-28087,62,1,1,0,0,0,1,0,53,8,17,13,0,21,70,2,2,2,0,0,0,0,0
-50664,61,1,1,0,0,1,0,0,313,8,104,6,4,126,309,8,1,6,0,0,0,0,0
-32218,60,0,0,0,0,1,0,0,10,24,15,13,1,30,33,2,1,3,0,0,1,0,0
-62010,48,0,1,0,1,0,0,0,371,22,39,6,0,92,346,6,2,7,0,0,0,0,0
-51369,44,0,1,0,0,0,1,0,297,7,79,0,11,182,212,8,2,4,0,0,0,0,0
-50616,70,0,1,0,0,0,1,0,30,2,25,0,1,9,49,1,1,4,0,0,0,0,0
-34968,40,1,0,0,1,0,0,0,158,6,45,8,2,2,217,3,2,5,0,0,0,0,0
-38620,57,0,0,0,0,0,1,0,112,17,44,34,22,89,140,2,5,3,0,0,0,0,0
-53863,65,0,1,0,0,0,1,0,399,4,30,6,4,30,413,7,1,7,0,0,0,1,0
-47320,63,0,1,0,0,0,1,0,200,19,111,50,15,19,376,5,1,8,0,0,0,0,0
-50002,66,0,1,1,0,0,0,0,443,5,71,21,16,82,474,8,2,7,0,0,0,0,0
-39898,66,0,1,0,0,0,1,0,69,8,26,12,7,12,110,3,0,4,0,0,0,0,0
-82497,40,0,0,0,1,0,0,0,777,129,573,216,21,203,1513,2,7,9,0,0,0,0,1
-80360,71,0,0,0,1,0,0,0,1493,86,454,112,43,43,2145,4,4,5,1,0,0,1,1
-31086,41,1,1,0,1,0,0,0,16,2,11,3,0,16,16,1,1,2,0,0,1,0,0
-80134,26,0,0,0,0,0,1,0,966,26,282,52,26,26,1326,2,7,11,1,1,0,1,1
-36930,66,0,1,0,1,0,0,0,223,2,31,0,2,39,219,5,2,4,0,0,0,0,0
-32173,62,0,1,1,0,0,0,0,18,0,2,0,0,2,18,1,0,3,0,0,0,0,0
-72906,65,0,0,0,0,1,0,0,400,32,519,71,75,54,1043,3,4,9,0,0,0,0,0
-69627,58,0,1,0,0,1,0,0,231,161,215,171,30,53,755,8,2,11,0,0,0,0,0
-16626,49,2,0,0,0,0,1,0,8,3,22,21,1,13,42,3,0,3,0,0,0,0,0
-98777,60,0,0,0,0,1,0,0,1000,19,711,125,115,38,1932,4,6,9,0,0,0,1,0
-23616,38,1,0,0,0,1,0,0,4,22,11,3,7,32,15,3,0,3,0,0,0,0,0
-61787,33,0,0,1,0,0,0,0,621,73,414,78,48,85,1149,8,4,6,0,0,0,0,0
-7500,24,0,0,0,1,0,0,0,3,18,14,15,22,50,22,3,1,3,0,0,0,0,0
-35340,64,1,1,0,0,0,0,1,27,0,12,0,1,5,35,2,0,3,0,0,0,0,0
-72679,51,0,1,0,0,1,0,0,619,54,260,127,54,54,1060,4,7,5,0,0,0,0,0
-29478,44,1,0,0,0,0,1,0,8,0,7,3,1,1,18,1,0,3,0,0,0,0,0
-87679,32,0,0,0,0,0,1,0,1259,172,815,97,148,33,2458,7,11,10,1,0,1,0,1
-38683,31,1,0,0,0,0,1,0,46,35,69,84,41,66,209,4,1,6,0,0,0,0,0
-74250,62,0,0,0,0,0,1,0,680,11,392,75,0,0,1158,2,11,4,0,0,0,0,0
-77583,42,0,0,0,1,0,0,0,372,23,384,250,12,108,933,4,5,9,1,0,0,0,0
-48920,56,0,2,0,1,0,0,0,238,17,68,8,10,6,335,6,2,5,0,0,0,1,0
-64413,50,0,1,0,0,0,1,0,200,5,44,0,10,20,239,5,1,5,0,0,0,0,0
-64857,64,0,0,0,0,1,0,0,556,14,717,210,0,43,1454,7,5,10,0,0,0,0,0
-63516,47,1,1,0,0,0,1,0,141,11,114,15,14,5,290,4,1,7,0,0,0,0,0
-25965,40,0,0,0,1,0,0,0,2,2,11,41,7,11,52,2,0,3,0,0,0,0,0
-82032,72,0,0,0,0,0,0,1,332,194,377,149,125,57,1120,4,6,7,0,0,0,0,0
-65846,75,0,0,0,1,0,0,0,562,81,276,80,40,81,958,6,3,6,0,0,0,0,0
-105471,50,0,0,0,0,0,1,0,1009,181,104,202,21,207,1310,9,8,13,1,0,0,0,1
-27100,37,1,0,0,1,0,0,0,12,0,13,2,0,10,17,1,0,3,0,0,0,0,0
-28457,68,0,0,0,0,0,0,1,24,1,108,29,29,14,177,4,1,4,0,0,0,0,0
-64108,67,0,1,0,0,1,0,0,948,10,86,13,21,21,1057,6,9,11,0,0,0,0,0
-44375,55,0,1,0,1,0,0,0,213,5,28,7,7,41,219,4,1,6,0,0,0,0,0
-22634,54,0,0,0,0,0,1,0,2,23,11,8,6,46,4,2,1,2,0,0,0,0,0
-79803,62,0,1,1,0,0,0,0,574,8,216,21,16,33,802,4,3,5,0,0,0,0,0
-42564,52,0,1,1,0,0,0,0,324,48,186,39,18,198,417,6,8,4,0,0,1,0,0
-38988,48,1,2,0,1,0,0,0,164,24,103,12,3,42,264,5,1,6,0,0,0,0,0
-58293,39,1,0,0,1,0,0,0,173,43,118,46,27,15,392,5,3,6,0,0,0,0,0
-45759,56,1,1,0,1,0,0,0,42,1,18,3,0,4,60,2,0,3,0,0,0,0,0
-27683,42,1,0,0,0,0,1,0,152,9,121,12,12,45,261,6,2,4,0,0,0,0,0
-66825,53,0,0,0,0,0,1,0,243,101,405,29,40,40,778,4,5,6,0,0,0,0,0
-23477,34,1,0,0,1,0,0,0,38,15,54,3,8,29,89,3,0,4,0,0,0,0,0
-83443,48,0,0,0,0,0,1,0,518,42,742,55,56,84,1329,6,10,5,0,0,0,0,0
-13672,60,1,1,0,0,0,1,0,6,2,9,2,1,5,15,1,0,3,0,0,0,0,0
-40590,51,1,1,0,0,0,0,1,154,0,50,6,11,37,184,3,4,3,0,0,1,0,0
-85606,44,0,1,0,0,0,1,0,717,42,864,219,30,84,1788,6,7,9,1,0,0,0,0
-82014,59,0,0,0,0,1,0,0,980,37,265,35,163,31,1449,3,6,12,0,0,0,0,0
-82504,60,0,0,0,1,0,0,0,362,50,431,134,35,54,958,3,6,7,0,0,0,0,0
-79734,51,0,0,0,1,0,0,0,572,8,232,23,62,17,880,4,3,6,1,0,0,0,0
-63120,70,0,1,1,0,0,0,0,965,69,279,54,41,69,1339,8,4,9,0,0,0,0,0
-65685,48,0,1,0,1,0,0,0,642,14,49,0,7,57,655,9,2,9,0,0,0,0,0
-53154,61,0,1,0,1,0,0,0,129,0,21,0,1,7,144,3,1,4,0,0,0,0,0
-61996,43,0,1,0,1,0,0,0,1050,12,144,0,0,24,1182,6,4,8,1,1,0,1,0
-81698,71,0,0,0,1,0,0,0,179,28,520,111,123,47,914,3,8,13,0,0,0,0,0
-18358,31,1,0,0,0,1,0,0,6,8,19,16,4,4,49,3,0,4,0,0,0,0,0
-43185,69,0,1,1,0,0,0,0,537,6,42,16,6,30,577,9,3,6,0,0,0,0,0
-74116,38,0,0,0,0,1,0,0,871,111,704,145,55,166,1720,4,4,10,0,0,0,1,0
-58710,50,0,1,1,0,0,0,0,440,81,368,0,122,174,837,11,5,9,0,0,0,0,0
-22010,37,1,0,0,0,0,1,0,11,2,9,3,0,8,17,2,0,3,0,0,0,0,0
-44635,49,1,1,1,0,0,0,0,56,0,9,0,0,3,62,2,0,3,0,0,0,0,0
-54198,54,1,1,0,1,0,0,0,185,0,28,3,2,17,201,3,1,6,0,0,0,0,0
-44503,48,1,1,0,0,1,0,0,31,1,8,0,0,8,32,2,0,3,0,0,0,0,0
-60152,41,0,1,0,0,1,0,0,325,83,300,86,58,91,761,6,4,12,0,0,0,0,0
-66664,38,0,0,0,0,0,1,0,398,96,447,220,96,32,1225,5,7,6,NA,0,0,0,0
-66503,35,1,0,0,0,1,0,0,91,64,128,65,3,50,301,4,3,6,0,0,0,0,0
-89572,54,0,0,0,0,1,0,0,606,24,974,197,194,64,1931,7,7,9,1,0,0,1,0
-16005,40,1,0,0,1,0,0,0,1,3,2,20,30,47,9,2,1,2,0,0,0,0,0
-59594,55,0,1,0,1,0,0,0,457,4,29,0,0,9,481,8,1,7,0,0,0,1,0
-34824,25,0,0,0,0,1,0,0,4,2,11,2,0,4,15,1,0,2,0,0,0,0,0
-83664,52,1,1,1,0,0,0,0,866,21,151,28,21,86,1001,2,2,12,0,0,0,0,0
-77353,40,0,1,0,1,0,0,0,275,59,107,69,101,59,552,6,4,8,0,0,0,0,0
-57136,48,1,1,0,1,0,0,0,306,5,109,21,109,92,458,5,2,10,0,0,0,0,0
-65316,58,1,1,0,1,0,0,0,112,6,92,3,9,38,184,3,2,5,0,0,0,0,0
-14045,51,1,0,0,1,0,0,0,11,0,5,2,1,1,18,1,0,3,0,0,0,0,0
-29760,35,1,0,0,0,1,0,0,64,4,68,7,5,17,131,3,1,4,0,0,0,0,0
-27590,38,1,0,0,0,0,1,0,6,0,5,0,0,1,10,1,0,2,0,0,0,0,0
-58656,64,0,1,0,0,0,1,0,962,12,194,16,24,12,1196,7,8,13,0,0,0,0,1
-54450,64,1,1,0,0,0,1,0,454,0,171,8,19,32,620,9,2,8,0,0,0,0,0
-77044,48,0,1,0,0,0,1,0,625,38,242,50,34,76,913,7,11,11,0,0,1,0,0
-62000,68,0,1,0,0,1,0,0,899,0,101,0,0,20,980,6,6,13,1,0,0,0,0
-34984,45,1,1,0,0,0,1,0,8,4,15,3,5,3,32,1,0,3,0,0,0,0,0
-62513,53,0,1,0,0,0,1,0,520,42,98,0,42,14,688,6,4,10,0,0,0,0,0
-72099,46,0,0,0,1,0,0,0,546,91,410,119,0,22,1144,3,4,10,0,0,0,0,0
-51717,55,0,1,0,0,0,1,0,98,1,17,0,1,5,112,3,0,4,0,0,0,1,0
-78497,69,0,0,0,1,0,0,0,207,26,447,75,0,223,532,5,7,12,1,0,0,0,0
-49544,44,1,0,0,1,0,0,0,308,0,73,0,0,23,358,5,1,8,0,0,0,0,0
-51111,39,1,1,0,1,0,0,0,22,0,19,6,5,3,49,2,0,3,0,0,NA,0,0
-24711,38,0,0,0,1,0,0,0,10,7,25,6,3,7,44,3,0,3,0,0,0,0,0
-28973,43,0,0,0,1,0,0,0,206,0,46,3,2,12,245,5,1,5,0,0,0,0,0
-66951,32,0,0,0,0,1,0,0,277,162,305,173,76,124,869,3,4,7,0,0,0,0,0
